reservation_id,user_id,nbr_place,number_of_voyageurs,Status,reminderSent,volId_frequency,account_age_days,payment_delay_days,total_payment_amount,payment_failures_count,payment_status,Pays,Ville,newsletter_abonne,satisfaction_client,annulations_precedentes,modifications_reservation,tentatives_paiement,email_domain,suspicious_email_domain,is_fraud,reservation_date,reservation_time
res_266254,user_7202,2,2,confirmé,True,39,8,7,224.82,0,réussi,USA,Tunis,True,2,0,0,0,gmail.com,False,0,2024-12-13,19:53:44.737997
res_798438,user_2666,2,1,confirmé,True,2,30,0,346.69,0,réussi,USA,New York,True,1,1,0,1,gmail.com,False,0,2025-01-09,04:53:45.654408
res_338971,user_3383,2,1,confirmé,True,81,29,3,247.46,0,réussi,Morocco,Berlin,False,3,1,0,0,mailinator.com,True,0,2025-01-21,20:27:48.693060
res_270350,user_4129,3,2,en attente,True,37,22,4,174.72,0,réussi,France,Casablanca,True,2,0,0,0,yahoo.com,False,0,2024-12-25,21:57:52.740827
res_176418,user_9081,3,2,annulé,True,51,18,0,313.47,0,réussi,France,New York,False,1,0,0,0,gmail.com,False,0,2024-12-05,21:16:49.654560
res_559393,user_7206,1,1,confirmé,True,31,20,6,76.4,0,réussi,USA,New York,False,5,1,0,0,gmail.com,False,0,2025-07-16,13:38:28.692383
res_623147,user_8829,2,2,confirmé,True,61,29,5,214.81,0,réussi,Germany,Casablanca,True,5,0,0,0,yahoo.com,False,0,2025-05-20,09:44:03.682503
res_856818,user_9312,3,2,confirmé,True,60,3,0,720.42,0,réussi,Tunisia,Tunis,False,2,0,1,0,hotmail.com,False,0,2024-10-26,05:36:15.657366
res_987204,user_1832,1,1,confirmé,True,71,30,4,221.87,0,réussi,Morocco,Paris,False,2,2,1,3,tempmail.com,True,1,2025-07-26,18:47:14.631525
res_801112,user_7954,1,1,confirmé,True,56,19,0,223.04,0,réussi,France,Tunis,False,2,0,0,0,gmail.com,False,0,2024-09-05,00:16:29.703408
res_585248,user_3878,2,1,confirmé,True,78,28,6,318.05,0,réussi,USA,Berlin,True,4,0,0,0,gmail.com,False,0,2025-01-19,07:32:16.735084
res_170277,user_5152,2,2,annulé,True,13,24,1,160.54,0,réussi,Tunisia,Tunis,True,3,0,1,0,mailinator.com,True,0,2024-11-16,16:09:01.647370
res_228988,user_4618,1,1,confirmé,True,63,21,0,127.86,0,réussi,Tunisia,Paris,False,2,0,1,0,yahoo.com,False,0,2025-07-11,23:58:53.702547
res_307842,user_7514,1,1,confirmé,True,93,7,0,78.6,0,réussi,Tunisia,Berlin,False,3,0,0,0,tempmail.com,True,0,2024-12-03,22:47:17.737377
res_505042,user_6314,1,1,confirmé,False,48,22,4,141.45,0,réussi,Tunisia,Casablanca,False,3,0,0,0,gmail.com,False,0,2025-07-15,23:33:45.651341
res_650916,user_4603,2,1,confirmé,False,20,27,5,494.95,0,réussi,Morocco,Tunis,False,4,2,0,5,tempmail.com,True,1,2025-08-16,02:29:36.636404
res_692130,user_5026,2,2,confirmé,True,69,15,4,292.61,0,réussi,Tunisia,Casablanca,False,4,2,0,0,gmail.com,False,0,2025-05-14,01:16:54.708241
res_570102,user_8130,3,3,confirmé,True,25,1,1,582.65,0,réussi,Germany,New York,True,3,0,0,0,hotmail.com,False,0,2025-05-11,09:41:27.691249
res_488241,user_6960,1,1,annulé,True,5,30,0,144.39,1,échoué,Germany,Casablanca,True,5,0,0,5,tempmail.com,True,1,2025-08-12,15:02:22.643010
res_828797,user_5756,2,2,annulé,False,79,29,6,351.98,0,réussi,France,New York,False,5,0,0,0,gmail.com,False,0,2025-04-24,16:34:35.709612
res_971723,user_5401,3,1,confirmé,False,20,2,0,877.15,0,réussi,France,Paris,True,2,1,0,0,gmail.com,False,0,2024-12-06,20:02:32.669117
res_826886,user_4878,3,2,confirmé,True,4,21,0,577.01,0,réussi,France,New York,False,1,0,1,0,gmail.com,False,0,2025-05-03,15:59:45.654107
res_536071,user_9766,1,1,en attente,True,77,6,7,137.58,0,réussi,Morocco,Casablanca,True,4,0,0,0,yahoo.com,False,0,2025-02-12,00:16:45.709793
res_702090,user_4260,3,2,en attente,False,23,4,4,817.11,0,réussi,Tunisia,Casablanca,False,1,0,0,0,hotmail.com,False,0,2025-06-26,14:33:50.733696
res_886185,user_1625,3,2,confirmé,True,80,19,7,390.09,0,réussi,Morocco,Berlin,True,2,0,0,0,gmail.com,False,0,2025-02-17,22:53:10.650930
res_394521,user_9676,2,2,confirmé,True,95,30,4,356.91,0,réussi,Morocco,New York,False,1,0,1,0,gmail.com,False,0,2024-09-22,20:40:58.740689
res_820055,user_4767,2,1,confirmé,True,40,19,5,451.01,0,réussi,France,New York,False,1,1,1,0,gmail.com,False,0,2025-04-07,22:06:00.695677
res_779048,user_3829,2,2,confirmé,True,16,17,0,550.57,0,réussi,France,New York,True,1,0,0,0,yahoo.com,False,0,2025-03-07,23:28:47.739420
res_612799,user_1470,1,1,annulé,False,99,4,5,169.32,0,réussi,Morocco,New York,True,2,0,1,1,gmail.com,False,0,2025-06-07,22:01:59.736614
res_817975,user_4927,3,3,confirmé,True,53,19,5,701.36,0,réussi,Germany,Berlin,True,3,0,1,0,gmail.com,False,0,2024-11-13,16:57:42.738080
res_405739,user_3140,1,1,confirmé,True,59,12,7,77.38,0,réussi,France,Berlin,True,5,1,0,2,gmail.com,False,0,2025-01-29,19:14:56.656982
res_786727,user_9962,3,3,annulé,True,66,17,5,706.06,0,réussi,Morocco,Paris,False,5,0,0,1,gmail.com,False,0,2025-07-21,20:26:25.664041
res_142501,user_8456,3,1,confirmé,True,32,30,0,783.2,0,réussi,France,Casablanca,True,4,1,1,0,yahoo.com,False,0,2024-12-23,22:48:20.721680
res_709800,user_4610,2,1,confirmé,True,41,19,0,217.23,0,réussi,France,Tunis,False,3,3,1,0,gmail.com,False,0,2024-08-11,00:02:48.658522
res_725572,user_8210,3,3,confirmé,True,86,12,2,472.75,0,réussi,Germany,Paris,True,4,0,0,0,gmail.com,False,0,2024-09-04,02:22:57.739233
res_631219,user_5693,3,2,confirmé,True,98,27,6,346.64,1,échoué,Tunisia,Casablanca,True,1,4,2,2,mailinator.com,True,1,2025-08-06,12:47:58.635346
res_129398,user_9871,2,2,confirmé,False,52,10,1,219.05,0,réussi,USA,Tunis,False,3,1,0,0,gmail.com,False,0,2025-06-01,06:24:23.724059
res_722429,user_7456,3,1,confirmé,True,36,14,7,286.92,0,réussi,USA,New York,False,3,0,0,0,hotmail.com,False,0,2025-04-28,00:28:16.650997
res_115169,user_7291,2,2,confirmé,True,78,21,4,213.5,0,réussi,Germany,Paris,True,3,0,1,0,gmail.com,False,0,2025-05-13,21:05:00.715794
res_167683,user_4939,1,1,en attente,True,78,8,0,256.55,0,réussi,Morocco,New York,True,2,0,0,0,hotmail.com,False,0,2025-06-12,20:53:36.706194
res_854299,user_6069,1,1,annulé,True,66,12,4,154.84,0,réussi,Germany,Casablanca,False,2,0,0,0,yahoo.com,False,0,2024-12-24,19:05:59.698027
res_991575,user_9208,2,2,confirmé,True,17,1,4,124.78,0,réussi,Germany,Tunis,False,3,0,0,0,hotmail.com,False,0,2025-01-28,20:15:21.715534
res_991786,user_4350,3,2,en attente,True,28,22,5,555.66,0,réussi,Tunisia,New York,True,5,0,0,1,gmail.com,False,0,2025-03-21,01:34:36.731010
res_551942,user_7231,1,1,confirmé,True,3,9,7,100.26,0,réussi,France,Berlin,False,1,0,2,0,tempmail.com,True,0,2024-09-25,20:32:22.700830
res_726756,user_1605,2,2,confirmé,True,77,13,7,499.49,0,réussi,Germany,New York,True,2,0,0,0,yahoo.com,False,0,2024-08-08,21:33:52.682350
res_353480,user_8642,1,1,confirmé,True,60,14,5,82.69,1,échoué,USA,New York,False,4,6,2,2,tempmail.com,True,1,2025-07-20,04:38:09.634021
res_132982,user_1856,2,1,confirmé,False,91,29,6,413.45,0,réussi,Germany,Paris,False,2,1,0,0,gmail.com,False,0,2025-03-25,01:34:49.692932
res_181969,user_1298,3,2,confirmé,False,11,21,3,663.31,0,réussi,Germany,Paris,False,3,1,0,0,gmail.com,False,0,2025-05-15,10:03:50.704662
res_599704,user_6142,2,2,en attente,True,2,25,2,436.85,0,réussi,France,New York,True,4,4,0,4,mailinator.com,True,1,2025-07-27,21:59:17.636850
res_822603,user_5301,2,2,confirmé,True,51,3,4,463.5,0,réussi,France,New York,False,3,0,0,0,gmail.com,False,0,2025-03-25,22:14:41.719821
res_675146,user_2620,1,1,confirmé,False,71,6,7,259.46,0,réussi,Morocco,Berlin,False,4,0,0,0,yahoo.com,False,0,2025-01-17,18:10:45.726665
res_725802,user_8099,1,1,confirmé,True,16,12,6,104.45,0,réussi,Tunisia,Paris,True,3,0,1,1,gmail.com,False,0,2025-04-15,03:34:30.662692
res_848310,user_6232,1,1,confirmé,True,57,14,5,293.55,0,réussi,USA,Berlin,False,2,1,0,0,yahoo.com,False,0,2024-08-11,20:08:10.667129
res_786077,user_3502,2,2,confirmé,False,96,18,4,521.71,0,réussi,Germany,New York,True,3,0,0,0,hotmail.com,False,0,2025-06-12,21:22:59.735761
res_513681,user_1741,3,1,annulé,True,62,28,1,844.22,0,réussi,Tunisia,Paris,False,1,0,1,0,yahoo.com,False,0,2024-12-19,00:12:02.736427
res_342128,user_2221,3,3,confirmé,False,77,27,0,718.19,0,réussi,Tunisia,Paris,False,3,2,0,0,gmail.com,False,0,2024-10-27,06:27:51.721803
res_603333,user_3815,3,1,confirmé,True,89,11,7,719.79,0,réussi,Morocco,Berlin,False,2,0,1,1,gmail.com,False,0,2024-09-21,08:27:15.669192
res_222996,user_8206,1,1,confirmé,True,13,22,3,135.39,0,réussi,Morocco,Tunis,True,4,0,0,0,hotmail.com,False,0,2025-03-28,16:34:47.704890
res_884118,user_6628,1,1,confirmé,False,7,0,7,77.48,0,réussi,Tunisia,Berlin,True,4,1,0,0,gmail.com,False,0,2024-11-14,02:17:19.732165
res_529728,user_1343,3,3,confirmé,True,13,19,6,314.51,0,réussi,France,Tunis,True,1,0,0,0,yahoo.com,False,0,2025-03-26,03:50:45.655984
res_322660,user_2548,3,3,confirmé,False,92,17,5,243.38,0,réussi,Morocco,Casablanca,False,5,1,0,0,yahoo.com,False,0,2025-07-21,01:15:33.684647
res_368356,user_3731,3,1,confirmé,True,34,15,0,334.06,0,réussi,USA,Casablanca,False,3,2,0,0,gmail.com,False,0,2024-11-07,21:48:20.668832
res_645617,user_4280,3,2,confirmé,True,95,24,6,572.92,0,réussi,USA,New York,False,3,0,0,0,gmail.com,False,0,2025-04-20,16:42:17.704364
res_240607,user_2229,1,1,confirmé,True,85,24,7,125.6,0,réussi,Germany,Berlin,False,4,0,0,0,yahoo.com,False,0,2024-12-13,12:14:27.679816
res_283524,user_7258,1,1,confirmé,True,53,2,0,155.5,0,réussi,Tunisia,Paris,False,1,0,0,0,mailinator.com,True,0,2024-12-25,11:04:20.724807
res_735892,user_9930,2,2,confirmé,False,40,20,3,449.7,0,réussi,Morocco,New York,True,1,0,0,0,gmail.com,False,0,2024-10-16,06:23:07.703193
res_164580,user_4190,2,1,confirmé,True,98,18,3,275.03,0,réussi,Germany,Tunis,True,5,0,2,0,mailinator.com,True,0,2024-09-11,03:20:15.733336
res_580019,user_6937,1,1,en attente,True,31,16,2,126.99,0,réussi,USA,Tunis,True,3,1,0,1,tempmail.com,True,0,2025-05-15,12:04:39.714253
res_774365,user_2681,2,1,confirmé,False,71,3,1,189.14,0,réussi,USA,Paris,False,5,0,0,0,gmail.com,False,0,2025-02-24,02:24:59.679707
res_626726,user_1431,2,1,confirmé,False,69,29,2,231.42,0,réussi,Tunisia,Paris,True,3,1,0,0,yahoo.com,False,0,2025-01-01,16:14:11.713042
res_591009,user_7022,1,1,confirmé,True,90,27,5,55.81,0,réussi,USA,Berlin,False,4,1,0,1,hotmail.com,False,0,2024-12-18,23:12:22.739788
res_565367,user_8581,3,2,confirmé,True,79,7,2,380.17,0,réussi,USA,Casablanca,True,1,8,2,2,tempmail.com,True,1,2025-07-02,21:45:28.644041
res_794180,user_5122,2,2,annulé,False,78,7,3,183.66,0,réussi,Germany,New York,False,4,0,2,6,mailinator.com,True,1,2025-07-15,10:27:10.636998
res_944307,user_7024,3,3,confirmé,True,66,17,2,876.67,0,réussi,USA,New York,False,3,1,0,0,gmail.com,False,0,2025-05-29,04:38:50.708487
res_774945,user_6670,3,3,confirmé,True,28,23,2,816.51,0,réussi,France,Berlin,True,3,0,0,0,gmail.com,False,0,2025-04-02,12:57:07.723869
res_627716,user_6309,3,3,confirmé,True,96,5,5,344.01,0,réussi,France,Berlin,True,3,0,1,0,gmail.com,False,0,2024-09-23,06:58:02.672074
res_214693,user_2000,2,1,confirmé,False,30,5,1,208.95,0,réussi,Tunisia,Tunis,True,1,0,0,0,gmail.com,False,0,2025-04-29,02:13:11.736631
res_848613,user_3380,3,3,confirmé,False,45,23,2,631.71,0,réussi,USA,Paris,False,4,0,0,0,gmail.com,False,0,2025-04-01,10:23:51.740797
res_524423,user_6827,2,1,confirmé,True,79,1,2,215.66,0,réussi,Tunisia,Tunis,False,5,1,0,0,hotmail.com,False,0,2025-04-05,18:08:50.688323
res_526037,user_9329,1,1,confirmé,True,80,0,5,51.15,0,réussi,Germany,Paris,True,4,0,0,0,gmail.com,False,0,2025-01-19,01:58:16.677591
res_444148,user_1895,2,1,confirmé,False,89,14,7,151.34,0,réussi,Tunisia,Paris,True,2,0,0,0,gmail.com,False,0,2024-08-06,06:34:39.701081
res_840367,user_2316,2,1,annulé,True,34,29,6,158.37,1,échoué,USA,Paris,True,1,2,1,2,mailinator.com,True,1,2025-07-22,10:18:16.641729
res_830687,user_5846,2,1,confirmé,True,63,12,7,404.08,0,réussi,Tunisia,New York,False,3,0,0,0,gmail.com,False,0,2024-12-07,09:21:42.673376
res_166469,user_1741,3,1,confirmé,False,49,18,4,564.16,0,réussi,USA,Berlin,False,5,1,0,0,mailinator.com,True,0,2025-06-21,02:33:41.670217
res_552009,user_6254,3,2,confirmé,True,34,20,5,523.55,0,réussi,USA,Paris,False,1,1,0,0,gmail.com,False,0,2025-03-21,22:41:22.699104
res_150434,user_9812,2,1,confirmé,False,48,9,4,396.09,0,réussi,Morocco,Berlin,True,5,1,1,0,gmail.com,False,0,2024-09-05,03:55:00.705901
res_766371,user_9804,1,1,confirmé,True,15,18,7,84.47,1,échoué,Morocco,Berlin,False,5,6,0,3,tempmail.com,True,1,2025-08-08,14:01:35.635095
res_632455,user_3197,1,1,en attente,True,53,9,0,265.24,0,réussi,USA,New York,True,3,0,0,0,gmail.com,False,0,2025-05-03,04:58:48.678425
res_983020,user_2267,2,2,confirmé,True,58,30,4,562.66,0,réussi,Morocco,Paris,True,5,0,0,0,gmail.com,False,0,2025-07-29,16:36:45.661033
res_697704,user_3834,2,2,confirmé,True,4,16,4,449.32,0,réussi,Tunisia,Tunis,False,2,0,0,0,gmail.com,False,0,2025-05-20,17:03:44.696835
res_324164,user_4129,2,2,annulé,False,88,26,6,527.69,0,réussi,USA,Paris,True,3,2,2,4,tempmail.com,True,1,2025-07-24,16:34:19.644616
res_684536,user_6778,2,1,confirmé,True,20,13,6,293.1,0,réussi,Morocco,Paris,True,3,0,0,0,gmail.com,False,0,2025-06-27,00:59:45.671845
res_369136,user_9231,2,2,confirmé,False,62,30,5,318.51,0,réussi,USA,Berlin,False,5,0,0,0,gmail.com,False,0,2025-03-30,23:09:14.692163
res_564044,user_4715,1,1,confirmé,True,34,14,0,212.46,0,réussi,Tunisia,New York,True,2,2,1,1,yahoo.com,False,0,2025-04-15,04:51:09.708942
res_905552,user_4127,2,2,confirmé,True,99,27,7,267.12,0,réussi,Germany,Berlin,True,1,0,0,0,yahoo.com,False,0,2024-11-15,02:57:27.728114
res_451508,user_5246,2,2,confirmé,True,86,10,1,121.37,0,réussi,Germany,Paris,False,2,0,0,1,yahoo.com,False,0,2025-03-18,10:27:47.655862
res_365979,user_6628,3,1,confirmé,True,100,15,4,492.95,0,réussi,Tunisia,Berlin,False,1,0,0,0,hotmail.com,False,0,2024-08-13,21:27:53.706877
res_139235,user_2194,3,2,confirmé,True,99,29,1,841.78,1,échoué,Tunisia,Paris,False,4,2,3,5,mailinator.com,True,1,2025-08-13,23:58:58.643793
res_598548,user_4217,1,1,en attente,True,59,9,4,277.45,0,réussi,Morocco,Paris,True,3,0,0,0,hotmail.com,False,0,2024-11-03,17:46:18.712127
res_165555,user_8415,1,1,confirmé,True,26,30,6,130.26,0,réussi,Germany,Tunis,True,5,0,0,0,gmail.com,False,0,2025-05-26,03:08:47.676287
res_257212,user_9475,3,3,annulé,True,14,17,3,642.09,0,réussi,USA,New York,False,3,3,2,5,mailinator.com,True,1,2025-07-26,22:06:34.635959
res_377730,user_3326,1,1,confirmé,True,3,11,1,273.7,0,réussi,Morocco,Paris,True,2,0,0,0,gmail.com,False,0,2025-02-05,22:19:17.699918
res_912010,user_5113,2,1,confirmé,True,1,28,0,407.71,0,réussi,Tunisia,Paris,False,1,2,0,1,gmail.com,False,0,2025-08-04,10:10:55.686651
res_493615,user_1023,3,1,confirmé,True,32,9,5,698.99,0,réussi,Tunisia,Tunis,True,3,2,1,0,hotmail.com,False,0,2025-02-27,08:12:03.730011
res_369705,user_3626,3,2,confirmé,False,59,15,6,258.31,0,réussi,Germany,Casablanca,False,2,0,0,1,gmail.com,False,0,2025-04-27,23:00:50.646449
res_293649,user_5403,2,2,confirmé,True,78,3,4,527.06,0,réussi,USA,Berlin,False,1,0,1,0,gmail.com,False,0,2025-06-19,19:35:06.732104
res_265123,user_1319,2,2,confirmé,True,91,3,6,126.01,0,réussi,Germany,Paris,False,2,0,1,0,mailinator.com,True,0,2025-03-28,02:34:00.727011
res_319406,user_5290,1,1,confirmé,False,86,29,6,93.86,0,réussi,Germany,Casablanca,False,4,2,0,0,hotmail.com,False,0,2025-05-30,10:10:05.706566
res_501936,user_1076,1,1,annulé,True,100,20,7,158.43,0,réussi,Germany,Tunis,True,5,1,2,3,tempmail.com,True,1,2025-07-26,23:15:14.636040
res_980405,user_4602,2,2,confirmé,True,44,12,1,447.37,0,réussi,Morocco,Tunis,False,5,1,0,0,gmail.com,False,0,2025-01-06,05:34:52.710965
res_971177,user_2670,1,1,confirmé,True,32,18,1,115.92,0,réussi,Tunisia,Berlin,True,1,0,0,0,yahoo.com,False,0,2025-04-10,22:13:41.670192
res_443704,user_3825,1,1,confirmé,True,27,7,4,92.76,0,réussi,France,New York,False,1,2,0,0,gmail.com,False,0,2024-09-01,21:19:06.696319
res_390701,user_6576,2,1,confirmé,True,29,22,3,223.14,0,réussi,France,Casablanca,True,2,1,0,0,gmail.com,False,0,2025-06-16,00:28:27.669496
res_348121,user_1123,2,1,confirmé,True,77,29,5,260.79,0,réussi,USA,Casablanca,False,2,0,0,0,yahoo.com,False,0,2025-01-09,00:56:11.710287
res_303941,user_7854,3,2,confirmé,False,26,23,2,183.01,0,réussi,USA,Berlin,True,1,2,0,0,gmail.com,False,0,2025-05-24,19:42:24.648080
res_210207,user_8626,1,1,annulé,False,15,1,4,76.27,0,réussi,France,Casablanca,False,5,0,0,1,hotmail.com,False,0,2025-02-24,21:33:25.736647
res_180420,user_1054,2,1,confirmé,True,66,10,3,329.05,0,réussi,France,Casablanca,True,5,1,0,0,gmail.com,False,0,2025-03-14,23:48:58.724938
res_191172,user_6007,3,3,confirmé,True,100,5,0,605.52,0,réussi,USA,Paris,True,2,2,1,0,gmail.com,False,0,2024-09-25,01:11:13.681576
res_632064,user_2100,3,3,annulé,True,46,8,5,648.18,1,échoué,Morocco,Paris,True,3,4,2,3,mailinator.com,True,1,2025-07-07,00:57:57.645249
res_605434,user_4126,2,1,confirmé,True,6,20,0,140.83,0,réussi,Tunisia,New York,False,5,2,1,0,gmail.com,False,0,2025-01-29,07:47:12.740100
res_896354,user_1670,1,1,confirmé,False,2,7,7,154.06,0,réussi,France,Berlin,False,5,1,1,0,yahoo.com,False,0,2024-11-09,00:55:42.701456
res_381442,user_4217,3,3,en attente,False,47,10,5,827.48,0,réussi,France,Paris,True,1,0,0,0,tempmail.com,True,0,2024-10-20,17:20:27.713848
res_619855,user_3228,2,2,confirmé,True,3,29,2,527.9,0,réussi,Germany,Tunis,False,4,0,0,0,gmail.com,False,0,2024-09-29,06:29:49.666758
res_516330,user_4292,3,3,confirmé,True,25,10,5,655.01,0,réussi,Germany,Tunis,True,5,1,0,0,gmail.com,False,0,2024-10-28,15:13:39.709992
res_116887,user_9524,2,2,confirmé,True,38,22,6,572.82,0,réussi,Germany,Berlin,True,3,0,0,2,yahoo.com,False,0,2024-12-30,03:59:12.712113
res_191062,user_4640,1,1,confirmé,False,74,22,1,90.08,0,réussi,France,Casablanca,True,2,0,0,0,gmail.com,False,0,2024-08-20,00:59:04.658297
res_478697,user_4883,2,1,confirmé,True,79,2,2,446.67,0,réussi,Morocco,New York,True,3,0,0,0,yahoo.com,False,0,2024-08-06,16:09:32.735376
res_563752,user_3483,1,1,confirmé,False,5,6,1,291.06,0,réussi,France,Paris,False,4,0,0,0,gmail.com,False,0,2024-09-27,00:44:49.673681
res_323945,user_8253,1,1,en attente,False,28,18,2,86.54,0,réussi,Tunisia,Tunis,False,4,0,1,0,gmail.com,False,0,2025-07-28,04:52:21.714948
res_333602,user_9555,2,2,confirmé,True,81,24,3,401.63,0,réussi,USA,Casablanca,False,1,2,1,0,mailinator.com,True,0,2025-04-12,22:35:39.707445
res_105693,user_9091,3,1,confirmé,True,21,12,0,351.05,0,réussi,Germany,Casablanca,True,3,0,1,0,gmail.com,False,0,2025-03-25,22:39:53.739559
res_271912,user_4201,2,2,confirmé,True,11,18,1,146.64,0,réussi,France,Paris,True,5,3,0,0,gmail.com,False,0,2024-11-16,18:07:13.714604
res_551983,user_8642,2,1,confirmé,True,24,5,6,245.82,0,réussi,Morocco,Paris,True,2,0,1,1,gmail.com,False,0,2025-06-28,10:50:17.709775
res_256132,user_7767,2,1,confirmé,True,39,23,4,317.48,0,réussi,France,New York,True,4,0,0,0,gmail.com,False,0,2024-11-18,05:58:11.678788
res_822171,user_9281,3,3,en attente,True,86,28,3,212.98,0,réussi,Tunisia,Paris,True,3,4,4,2,tempmail.com,True,1,2025-07-27,23:14:54.644682
res_981846,user_9611,1,1,confirmé,True,13,22,4,172.38,0,réussi,Tunisia,New York,True,5,1,0,0,gmail.com,False,0,2025-02-23,05:10:16.737301
res_261660,user_2254,1,1,confirmé,True,51,16,4,245.78,0,réussi,USA,Tunis,False,2,0,0,0,tempmail.com,True,0,2025-01-28,00:25:12.714690
res_976884,user_1762,2,1,confirmé,True,84,1,7,297.83,0,réussi,Germany,New York,True,2,2,0,2,gmail.com,False,0,2025-01-10,14:42:32.730697
res_676851,user_5951,3,1,confirmé,True,84,23,6,564.14,0,réussi,USA,New York,False,2,0,1,0,yahoo.com,False,0,2025-03-22,00:19:20.736755
res_357138,user_6371,3,2,annulé,True,61,8,7,592.36,0,réussi,USA,Berlin,True,2,3,0,2,tempmail.com,True,1,2025-07-16,09:21:55.645429
res_349312,user_1808,3,1,confirmé,True,43,5,4,225.28,0,réussi,Tunisia,New York,True,2,1,0,0,gmail.com,False,0,2024-10-08,22:49:57.658084
res_324259,user_9042,2,1,confirmé,False,57,2,4,211.4,0,réussi,France,Casablanca,False,1,0,0,0,yahoo.com,False,0,2025-07-13,07:44:37.694757
res_403963,user_6435,3,2,annulé,True,19,24,2,372.28,0,réussi,Germany,Berlin,False,3,0,0,0,gmail.com,False,0,2025-03-04,10:48:47.723047
res_506019,user_8712,2,2,confirmé,True,99,13,0,351.19,0,réussi,Morocco,Berlin,False,2,0,0,0,gmail.com,False,0,2025-01-14,02:39:11.658734
res_799774,user_6667,2,1,confirmé,True,14,9,5,333.35,0,réussi,Morocco,Casablanca,False,2,1,0,0,hotmail.com,False,0,2025-02-03,04:58:28.684151
res_361939,user_8344,1,1,confirmé,True,72,26,4,284.76,0,réussi,Morocco,Paris,False,4,0,0,0,hotmail.com,False,0,2025-05-25,22:53:09.707414
res_265592,user_1821,1,1,confirmé,True,27,29,7,137.93,0,réussi,Tunisia,Tunis,False,4,2,0,0,gmail.com,False,0,2024-09-17,13:21:35.679536
res_473325,user_1389,3,3,confirmé,True,84,0,0,897.61,0,réussi,USA,New York,True,4,1,0,0,gmail.com,False,0,2025-01-20,16:08:03.664072
res_717424,user_2365,2,1,confirmé,False,86,16,1,314.7,0,réussi,USA,Berlin,False,5,0,0,1,gmail.com,False,0,2024-09-15,17:55:30.667868
res_100725,user_5607,2,2,confirmé,True,37,10,0,208.62,0,réussi,Morocco,Casablanca,False,5,0,1,1,gmail.com,False,0,2025-03-26,06:20:47.739898
res_223548,user_4684,2,1,confirmé,True,53,29,6,442.94,0,réussi,Germany,Tunis,False,3,0,0,0,gmail.com,False,0,2025-03-29,07:38:48.740194
res_355151,user_3916,3,2,en attente,False,82,20,0,278.95,0,réussi,Tunisia,Berlin,True,4,0,0,0,tempmail.com,True,0,2025-04-08,11:22:18.712799
res_130831,user_2741,3,3,confirmé,True,3,30,5,150.32,0,réussi,Morocco,Berlin,False,4,0,1,0,gmail.com,False,0,2025-03-11,22:37:32.695034
res_949191,user_8295,2,2,confirmé,True,83,12,6,531.75,0,réussi,Morocco,Tunis,True,4,1,1,0,gmail.com,False,0,2025-04-22,19:19:09.702440
res_599330,user_7378,3,1,en attente,False,92,9,3,808.63,0,réussi,France,Berlin,False,3,0,0,1,gmail.com,False,0,2025-04-22,10:43:54.665538
res_162995,user_7517,3,3,confirmé,False,66,29,3,165.52,0,réussi,Tunisia,Paris,False,5,0,0,0,yahoo.com,False,0,2025-03-22,16:03:59.695586
